"PEP_ID";"National_ID";"LON";"LAT";"ALT";"NAME"
988;35381180;8.33333;52.3167;65;"Essen, Bad"
991;35381400;8.43333;52.3333;50;"Wimmer"
992;36110000;7.18333;53.35;1;"Emden-Wolthusen, kreisfreie Stadt Emden"
993;36311120;7.48333;53.4667;5;"Aurich/Ostfriesl."
997;36311220;7.43333;53.4667;3;"Extum"
1002;36311500;7.33333;53.4;0;"Ihlow/Ostfriesl.-Riepe"
1005;36311590;7.35;53.4667;1;"Theene"
1007;36311660;7.51667;53.4667;8;"Wallinghausen"
1008;36311720;7.73333;53.4167;14;"Wiesmoor (PH)"
1011;36321310;7.68333;53.2167;2;"Detern"
1013;36321480;7.45;53.2333;3;"Heisfelde"
1016;36321680;7.45;53.2167;3;"Leer"
1017;36321740;7.36667;53.3;0;"Midlum"
1018;36321840;7.58333;53.25;3;"Nortmoor"
1021;36322110;7.43333;53.2833;10;"Veenhusen"
1026;36331200;7.41667;53.65;1;"Dornum/Ostfriesl."
1027;36331260;7.18333;53.4833;1;"Grimersum"
1028;36331270;7.06667;53.45;1;"Groothusen"
1032;36331390;7.3;53.55;1;"Leezdorf"
1038;36331650;7.28333;53.5333;1;"Tjüche"
1041;36331790;7.11667;53.35;1;"Emden-Wybelsum"
1042;36341130;7.7;53.5333;3;"Ardorf"
1043;36341160;7.81667;53.6333;2;"Berdum"
1046;36341270;7.61667;53.65;3;"Esens"
1048;36341330;7.98333;53.4833;2;"Gödens"
1050;36341460;7.7;53.7;2;"Neuharlingersiel"
1053;36341590;7.46667;53.6167;8;"Utarp"
1057;37110000;10.55;52.3333;85;"Braunschweig-Waggum (Ph)"
1060;37130001;10.4333;52.1;110;"Salzgitter-Beinum"
1062;37311150;10.5833;51.6333;325;"Wieda (PH)"
1063;37315120;10.6667;51.6667;620;"Hohegeiß"
1064;37315150;10.6333;51.6333;350;"Zorge"
1066;37321220;10.6667;52.25;115;"Cremlingen (Ph)"
1067;37321430;10.65;52.3;95;"Hordorf"
1068;37321610;10.7;52.2833;100;"Schandelah"
1069;37321620;10.6;52.2833;70;"Braunschweig-Schapen"
1070;37321670;9.01667;52.9667;8;"Thedinghausen"
1071;37321700;10.3667;52.2167;85;"Vallstedt"
1072;37321740;10.4333;52.3;80;"Braunschweig"
1074;37331140;9.85;51.9;200;"Ammensen"
1076;37331330;10.0167;51.8667;130;"Gandersheim, Bad (West)"
1077;37331331;10.0333;51.8833;160;"Gandersheim, Bad (Ost)"
1078;37331400;10.2167;51.95;230;"Hahausen"
1079;37331560;10.2667;51.9833;160;"Lutter a. Barenberge"
1082;37331690;10.1667;51.8833;200;"Seesen/Harz"
1083;37331760;10.2167;51.7833;220;"Windhausen/Harz"
1086;37341130;10.35;51.9667;180;"Bredelem"
1089;37341300;10.4333;52.0167;150;"Liebenburg (PH)"
1092;37341400;10.5667;51.95;140;"Vienenburg"
1095;37351240;10.9667;52.25;110;"Emmerstedt"
1096;37351300;11.0167;52.3167;100;"Grasleben"
1097;37351310;10.9333;52.3667;110;"Groß Sisbeck"
1100;37351420;10.8167;52.25;130;"Königslutter am Elm"
1104;37351580;10.9667;52.35;100;"Rickensdorf"
1107;37351660;10.75;52.2833;100;"Scheppau"
1108;37351680;10.9667;52.1333;140;"Schöningen (PH)"
1111;37351780;10.85;52.4333;60;"Wolfsburg-Vorsfelde"
1112;37351800;10.9333;52.1833;140;"Warberg"
1113;37351820;10.85;52.1;100;"Watenstedt"
1114;37355130;10.85;52.1833;200;"Brunsleberfeld (Forsthaus)"
1115;37361120;10.4667;52.15;90;"Adersheim"
1117;37361270;10.3333;52.2;80;"Broistedt"
1118;37361280;10.55;51.8833;270;"Bündheim (PH)"
1119;37361340;10.7167;52.1833;150;"Evessen"
1120;37361380;10.6333;52.1;100;"Remlingen-Groß Biewende"
1121;37361430;10.5167;52.1667;90;"Groß Stöckheim"
1122;37361440;10.7;52.1333;110;"Groß Vahlberg"
1123;37361490;10.5667;51.8833;280;"Harburg, Bad (PH)"
1124;37361610;10.7167;52.1167;160;"Klein Vahlberg"
1126;37361970;10.7833;52.0667;95;"Winnigstedt (PH)"
1127;37361990;10.55;52.1667;80;"Wolfenbüttel"
1129;38120000;8.2;53.15;5;"Oldenburg/Oldenb.-Haarentor"
1131;38311120;7.98333;53.1333;5;"Edewecht"
1134;38311130;8.2;53.25;15;"Rastede (PH)"
1136;38311140;7.91667;53.25;8;"Westerstede (Ph)"
1137;38311141;7.88333;53.2;6;"Ocholt"
1139;38311150;8.1;53.25;15;"Wiefelstede"
1141;38311160;8;53.1833;8;"Zwischenahn, Bad (PH)"
1142;38311161;7.95;53.1667;7;"Ohrwege"
1143;38311162;7.93333;53.15;8;"Dänikhorst"
1144;38311163;7.98333;53.2;10;"Rostrup"
1149;38321140;8.11667;52.8167;45;"Cappeln"
1151;38321150;8.03333;52.85;40;"Cloppenburg (PH)"
1152;38321170;7.93333;52.7167;25;"Essen/Oldenb."
1153;38321180;7.86667;53.0333;8;"Friesoythe (PH)"
1155;38321200;7.85;52.8;40;"Lastrup, Kr. Cloppenburg"
1160;38321250;7.76667;53.0167;9;"Neuscharrel"
1161;38321260;7.68333;53.0833;5;"Ramsloh"
1165;38331132;7.93333;53.6833;3;"Grimmens"
1166;38331150;7.9;53.5833;3;"Jever"
1167;38331161;7.98333;53.6667;2;"Sankt Joost"
1168;38331162;7.98333;53.7;2;"Förrien"
1172;38331180;8;53.5167;3;"Sande, Kr. Friesland"
1176;38331230;8.13333;53.4;10;"Varel/Jadebusen"
1177;38331232;8.1;53.3833;10;"Obenstrohe"
1178;38331270;7.98333;53.4167;8;"Zetel"
1180;38341121;8.53333;53.05;25;"Bookhorn"
1182;38341123;8.53333;53.1;5;"Bookholzberg"
1183;38341131;8.28333;52.9833;15;"Großenkneten-Huntlosen"
1184;38341132;8.21667;52.95;35;"Sage"
1185;38341150;8.26667;53.05;10;"Sandkrug"
1186;38341160;8.45;53.1167;8;"Hude"
1187;38341191;8.16667;53.0667;15;"Oberlethe"
1188;38341200;8.43333;52.9;20;"Wildeshausen (PH)"
1190;38351110;8.2;52.75;30;"Bakum"
1191;38351120;8.2;52.5167;65;"Damme/Dümmer"
1192;38351130;8.11667;52.65;25;"Dinklage (PH)"
1195;38351170;8.23333;52.6667;50;"Lohne/Oldenb."
1197;38351210;8.28333;52.7333;35;"Vechta (PH)"
1203;38361140;8.48333;53.3333;3;"Brake"
1206;38361170;8.43333;53.45;2;"Esenshamm"
1207;38361180;8.21667;53.3333;2;"Jade"
1209;38361220;8.48333;53.4833;2;"Nordenham (PH)"
1213;38361240;8.41667;53.35;1;"Ovelgönne, Kr. Wesermarsch"
1216;40110000;8.93333;53.0833;3;"Bremen-Oberneuland"
1217;40110001;8.86667;53.1;4;"Bremen-Horn"
1218;40110002;8.76667;53.0667;4;"Bremen-Grolland"
1219;40110003;8.56667;53.1833;10;"Bremen-Blumenthal (Ph)"
1220;40110004;8.81667;53.1;2;"Bremen-Findorff"
1221;40110005;8.68333;53.1667;15;"Bremen-Lesum"
1222;40110006;8.91667;53.1333;3;"Bremen-Borgfeld"
1226;40120000;8.6;53.5167;5;"Bremerhaven-Geestemünde"
1227;40120001;8.6;53.5667;4;"Bremerhaven-Nord"
1232;51140000;6.61667;51.3333;35;"Krefeld-Oppum"
1234;51140002;6.6;51.3833;35;"Krefeld-Traar"
1235;51160000;6.45;51.2;60;"Mönchengladbach (Ph)"
1236;51200000;7.16667;51.1667;250;"Remscheid-Reinshagen"
1237;51200001;7.21667;51.1833;350;"Remscheid-Hohenhagen"
1239;51210000;6.45;51.15;60;"Mönchengladbach-Rheydt"
1240;51220000;7.06667;51.2;220;"Solingen-Gräfrath"
1241;51220001;7.01667;51.1667;110;"Solingen-Ohligs"
1244;51230000;6.4;51.25;60;"Viersen (PH)"
1246;51240002;7.06667;51.2333;220;"Wuppertal-Vohwinkel (Ph)"
1248;51321120;6.96667;51.3333;180;"Heiligenhaus"
1249;51321130;6.93333;51.1667;50;"Hilden (PH)"
1250;51321150;7.11667;51.35;140;"Langenberg"
1251;51321160;6.98333;51.25;130;"Mettmann (PH)"
1252;51321170;7.1;51.3167;160;"Neviges"
1256;51322120;6.86667;51.3667;65;"Breitscheid"
1263;51341210;6.66667;51.15;50;"Holzheim"
1265;51341270;6.5;51.1;75;"Jüchen"
1266;51342110;6.85;51.0833;40;"Dormagen"
1268;51351130;6.36667;51.2833;45;"Süchteln"
1270;51351170;6.2;51.2833;50;"Bracht"
1271;51351190;6.18333;51.2333;40;"Brüggen/Niederrhein"
1272;51351210;6.35;51.3333;35;"Grefrath"
1275;51351250;6.48333;51.25;35;"Neersen"
1276;51351280;6.45;51.3833;40;"Sankt Hubert"
1278;51351310;6.55;51.2333;40;"Schiefbahn"
1281;51353140;6.71667;51.3167;31;"Nierst"
1282;51361120;6.15;51.8;20;"Kleve/Niederrhein"
1286;51364190;6.38333;51.75;15;"Niedermörmter"
1287;51365110;6.01667;51.7833;10;"Kranenburg"
1289;51367150;6.26667;51.7667;15;"Till-Moyland"
1290;51368120;6.26667;51.6667;30;"Uedem"
1291;51383130;6.45;51.7833;18;"Haldern"
1293;51386120;6.55;51.6833;20;"Diersfordt"
1298;51391140;7.33333;51.1333;220;"Hückeswagen (Ph)"
1299;51391150;6.95;51.1;50;"Langenfeld/Rheinl."
1300;51391160;7.01667;51.1;70;"Leichlingen"
1304;51391210;7.1;51.1;200;"Witzhelden"
1307;52120001;6.78333;51.3667;35;"Duisburg-Großenbaum"
1311;52130001;6.96667;51.4167;120;"Essen-Haarzopf"
1312;52130002;6.98333;51.4333;100;"Essen-Margarethenhöhe"
1315;52311120;6.7;51.5333;25;"Duisburg-Walsum"
1317;52321140;6.95;51.35;60;"Kettwig"
1318;52331110;6.31667;51.5167;25;"Geldern"
1319;52331120;6.26667;51.45;45;"Straelen (PH)"
1320;52331160;6.41667;51.4833;30;"Sevelen"
1321;52331161;6.4;51.5167;25;"Issum-Vrasselt"
1322;52331180;6.33333;51.4;30;"Wachtendonk"
1324;52331210;6.18333;51.6333;20;"Weeze"
1326;52334110;6.25;51.5833;20;"Kevelaer"
1327;52371120;6.51667;51.5;25;"Kamp-Lintfort"
1328;52371130;6.63333;51.45;25;"Moers"
1329;52371150;6.6;51.55;25;"Rheinberg (PH)"
1330;52371170;6.45;51.6667;20;"Xanten (PH)"
1331;52371240;6.58333;51.45;30;"Neukirchen-Vluyn"
1333;52372110;6.53333;51.5833;25;"Alpen"
1334;52372111;6.53333;51.6167;20;"Menzelen"
1335;52381140;6.61667;51.65;25;"Wesel"
1336;52387150;6.75;51.6667;35;"Drevenack"
1338;53110000;7.08333;50.7333;60;"Bonn-Endenich"
1340;53120001;7.08333;50.9167;45;"Köln-Rath"
1341;53120002;6.91667;50.9167;50;"Köln-Klettenberg"
1342;53120003;6.93333;50.9833;45;"Köln-Weidenpesch"
1344;53311111;6.76667;50.85;90;"Balkhausen"
1345;53312110;6.56667;50.9833;60;"Bedburg"
1346;53313110;6.63333;50.95;75;"Bergheim/Erft"
1347;53313131;6.75;50.9667;100;"Bergheim-Glessen"
1350;53316110;6.71667;50.9167;80;"Horrem"
1351;53321110;7.13333;50.7333;60;"Bonn-Beuel"
1352;53321120;7.16667;50.7;70;"Bonn-Bad Godesberg-Heiderhof"
1353;53321121;7.16667;50.7;60;"Bonn-Plittersdorf"
1354;53321130;6.93333;50.6;330;"Rheinbach-Irlenbusch (s.a. 05 332 6131)"
1357;53326131;6.93333;50.6;330;"Rheinbach-Irlenbusch (s.a. 05 332 1130)"
1358;53331110;6.8;50.6667;160;"Euskirchen"
1359;53331120;6.76667;50.5667;300;"Münstereifel"
1360;53331130;6.66667;50.6833;170;"Zülpich"
1361;53331140;6.65;50.6167;260;"Kommern"
1365;53337110;6.81667;50.7833;110;"Bliesheim"
1372;53341120;6.81667;50.9167;80;"Frechen"
1377;53341161;7;50.8667;50;"Köln-Sürth"
1378;53341181;6.95;50.8167;60;"Dikopshof"
1381;53351121;7.61667;51.0333;300;"Dümmlinghausen"
1384;53351130;7.61667;50.8667;290;"Waldbröl (PH)"
1394;53351231;7.56667;50.9167;300;"Distelkamp"
1400;53361113;7.23333;50.9667;100;"Immekeppel"
1401;53361120;7.13333;51;90;"Bergisch Gladbach"
1402;53361130;7.06667;50.8833;60;"Köln-Porz"
1403;53361140;7.4;51.1167;290;"Wipperfürth"
1404;53361151;7.48333;51.1167;280;"Ohl"
1405;53361160;7.38333;51.0167;240;"Lindlar (PH)"
1408;53361180;7.23333;50.7667;150;"Steinenbrück"
1409;53361181;7.33333;50.9667;120;"Vilkerath"
1410;53361182;7.31667;50.9333;230;"Marialinden"
1411;53361183;7.3;50.9333;200;"Overath-Weyerhof"
1413;53362110;7.4;50.9833;140;"Engelskirchen (PH)"
1415;53363131;7.31667;51.0667;180;"Junkermühle"
1416;53363132;7.3;51.05;200;"Delling"
1418;53371130;7.2;50.8;60;"Siegburg (PH)"
1421;53371160;7.45;50.7667;100;"Eitorf"
1422;53371170;7.28333;50.7833;70;"Hennef"
1423;53371171;7.3;50.7333;200;"Hennef-Westerhausen"
1427;53371241;7.36667;50.7167;220;"Hove"
1428;53371242;7.38333;50.7167;225;"Wasserhess"
1430;53372110;7.3;50.6667;240;"Aegidienberg"
1433;53374120;7.16667;50.7667;65;"Hangelar"
1436;53375120;7.31667;50.8667;180;"Neukirchen-Seelscheid"
1439;54110000;6.08333;50.7667;180;"Aachen"
1440;54311120;6.26667;50.8167;140;"Eschweiler"
1441;54311130;6.1;50.8833;150;"Herzogenrath (PH)"
1442;54311141;6.2;50.7833;180;"Schwarzenbruch"
1445;54311170;6.16667;50.75;260;"Brand"
1448;54324140;6.41667;50.8;135;"Schlich"
1449;54325140;6.48333;50.7333;150;"Kreuzau"
1454;54329140;6.38333;50.7333;380;"Großhau"
1455;54329560;6.63333;50.7667;130;"Gladbach"
1456;54331110;6.31667;51.0833;90;"Erkelenz (PH)"
1457;54331130;6.23333;51.05;50;"Hückelhoven-Ratheim"
1458;54332140;6.31667;51.0333;90;"Erkelenz-Lövenich"
1459;54332150;6.28333;51.0167;60;"Rurich"
1460;54334140;6.41667;51.0833;70;"Keyenberg"
1465;54346210;6.31667;50.9667;80;"Linnich-Rurdorf"
1466;54347120;6.45;50.8833;100;"Hambach"
1469;54352120;6.26667;50.5667;530;"Imgenbroich"
1471;54354110;6.33333;50.6;540;"Kesternich"
1472;54354121;6.35;50.5667;400;"Dedenborn"
1473;54355110;6.2;50.65;420;"Roetgen/Eifel"
1474;54355120;6.21667;50.6833;340;"Roetgen-Rott"
1475;54355130;6.25;50.7167;250;"Zweifall"
1476;54356110;6.28333;50.6333;550;"Lammersdorf"
1478;54361130;6.41667;50.55;560;"Dreiborn"
1479;54362130;6.65;50.4333;460;"Blankenheim"
1486;54365122;6.43333;50.4167;630;"Schnorrenberg"
1489;54367181;6.58333;50.55;360;"Scheven"
1490;54369120;6.46667;50.3833;530;"Berk"
1491;54369130;6.55;50.3833;500;"Dahlem"
1493;54369160;6.63333;50.4833;460;"Nettersheim"
1498;54371140;6.11667;50.9167;120;"Übach-Palenberg"
1500;54374120;6;50.9833;70;"Gangelt"
1501;54376130;6.21667;50.9333;100;"Puffendorf"
1502;54378520;6.05;51.0167;75;"Birgden"
1505;55110000;6.61667;51.85;25;"Bocholt-Liedern (Wasserwerk)"
1506;55150000;7.63333;51.9667;60;"Münster-Kinderhaus"
1507;55150001;7.63333;51.9667;60;"Münster-Mitte"
1508;55311110;7;52.0833;50;"Ahaus (PH)"
1510;55311130;6.93333;51.9833;50;"Stadtlohn (Ph)"
1512;55311160;7.05;52.1833;40;"Epe"
1513;55312120;7.1;52.0333;70;"Legden (PH)"
1514;55313110;7.11667;52.1167;50;"Heek"
1521;55321140;7.83333;51.7;60;"Hamm-Heessen"
1523;55325120;8.15;51.8333;90;"Oelde/Westf."
1524;55325130;8.2;51.8;140;"Stromberg (Ph)"
1525;55326130;7.95;51.8167;80;"Vorhelm"
1527;55331130;6.61667;51.7667;25;"Dingden"
1529;55334110;6.66667;51.8833;40;"Barlo"
1532;55335111;6.78333;51.9;50;"Burlo"
1533;55336140;6.7;51.85;30;"Rhede"
1536;55341110;7.18333;51.95;80;"Coesfeld"
1537;55342130;7.3;51.9667;110;"Billerbeck"
1539;55344110;7.3;51.8333;65;"Dülmen"
1541;55345130;7.01667;51.9667;60;"Gescher (PH)"
1543;55346131;7.15;51.9833;85;"Osterwick-Höven"
1544;55351110;7.76667;51.7;85;"Hamm-Bockum-Hövel"
1545;55351120;7.63333;51.6667;60;"Werne"
1548;55352110;7.51667;51.6333;60;"Altlünen"
1549;55352120;7.46667;51.6667;70;"Bork"
1550;55353130;7.78333;51.75;75;"Walstedde"
1551;55354110;7.66667;51.7333;85;"Herbern"
1559;55363110;7.53333;51.9333;65;"Albachten"
1561;55366120;7.81667;51.9167;60;"Alverskirchen"
1562;55366150;7.73333;51.9167;50;"Wolbeck"
1563;55381110;7.38333;52.1333;70;"Steinfurt, Wstf.-Borghorst"
1564;55381120;7.33333;52.15;70;"Burgsteinfurt"
1565;55381130;7.53333;52.1833;40;"Emsdetten (PH)"
1566;55381160;7.6;52.15;45;"Hembergen"
1568;55381180;7.38333;52.2333;60;"Neuenkirchen, Kr. Steinfurt"
1569;55381190;7.48333;52.0833;50;"Nordwalde"
1570;55381210;7.31667;52.2;50;"Wettringen, Kr. Steinfurt"
1574;55391110;7.86667;52.1833;70;"Lengerich/Westf."
1575;55391111;7.8;52.2;60;"Wechte"
1577;55391120;7.73333;52.1333;50;"Ladbergen"
1580;55391140;7.8;52.3167;70;"Mettingen"
1581;55391160;7.88333;52.3167;70;"Westerkappeln (PH)"
1582;55392120;7.61667;52.3833;40;"Hopsten"
1583;55393110;7.78333;52.2667;100;"Laggenbeck"
1584;55393120;7.73333;52.2833;70;"Ibbenbüren (PH)"
1585;55395120;7.51667;52.3333;35;"Dreierwalde"
1586;55395140;7.6;52.25;40;"Riesenbeck"
1588;55396140;7.81667;52.2167;180;"Tecklenburg (PH)"
1589;55401110;7.98333;51.95;55;"Warendorf (Ph)"
1591;55402120;8.08333;51.8667;90;"Ennigerloh-Ostenfelde"
1592;55403110;7.96667;51.9167;60;"Freckenhorst"
1593;55403130;7.91667;51.8667;65;"Hoetmar"
1594;55404120;8.23333;51.9667;65;"Harsewinkel"
1595;55405130;7.83333;52.0333;50;"Ostbevern"
1597;56130000;7.03333;51.6;65;"Gelsenkirchen (Ph)"
1598;56160000;7.2;51.6167;95;"Recklinghausen/Westf."
1599;56371120;7.15;51.6;60;"Herten/Westf."
1600;56371130;7.1;51.6;75;"Westerholt"
1601;56371140;6.91667;51.6;60;"Kirchhellen"
1603;56373111;7.16667;51.7833;70;"Lavesum"
1605;56373130;7.1;51.7167;45;"Lippramsdorf"
1606;56374120;6.95;51.6667;35;"Dorsten"
1607;56375120;7.15;51.7;50;"Haltern a. See-Hamm"
1609;56376130;7.38333;51.6333;50;"Waltrop (PH)"
1619;57315110;8.51667;52.0833;150;"Bielefeld-Jöllenbeck"
1620;57322110;8.81667;51.6;200;"Atteln"
1621;57324190;8.9;51.6167;300;"Lichtenau/Westf."
1622;57325210;8.6;51.6833;100;"Salzkotten (PH)"
1623;57325270;8.56667;51.6833;95;"Verne"
1624;57326150;8.86667;51.5167;410;"Meerhof"
1626;57331110;9.08333;51.95;160;"Blomberg"
1627;57331120;8.88333;51.95;140;"Detmold (Ph)"
1628;57331130;8.95;51.8667;220;"Horn"
1629;57331140;8.8;51.9833;100;"Lage"
1630;57331170;8.75;51.9167;163;"Augustdorf (PH)"
1631;57331270;9.16667;51.9;200;"Brakelsiek"
1634;57331490;8.83333;51.9333;130;"Heidenoldendorf"
1636;57331950;8.85;51.8167;160;"Schlangen"
1641;57343170;8.36667;52.05;130;"Halle/Westf."
1642;57343190;8.3;52.05;90;"Hörste"
1643;57343230;8.41667;52;110;"Steinhagen/Westf."
1644;57344110;8.2;52.0667;75;"Bockhorst"
1646;57345120;8.43333;52.05;170;"Isingdorf"
1648;57351110;8.6;52.2;70;"Bünde"
1650;57352140;8.55;52.1333;95;"Enger/Westf."
1653;57359110;8.8;52.15;130;"Exter"
1654;57361110;9;51.7333;260;"Driburg"
1657;57363140;9.18333;51.7167;140;"Brakel"
1659;57364151;9.06667;51.7667;260;"Hermannsborn, Bad"
1661;57366120;9.25;51.9667;100;"Lügde"
1664;57368170;9.08333;51.8667;140;"Steinheim/Westf."
1665;57368171;9.06667;51.8333;140;"Steinheim/Westf.-Eichholz"
1666;57369210;9.28333;51.85;300;"Marienmünster-Löwendorf"
1669;57371140;8.75;52.0833;90;"Salzuflen, Bad (PH)"
1671;57371180;8.66667;51.9833;150;"Asemissen"
1673;57371441;9;52.0333;140;"Dörentrup"
1674;57371450;8.93333;52.1;160;"Hohenhausen"
1675;57371520;8.96667;52.15;100;"Kalletal-Langenholzhausen"
1676;57371810;8.91667;52.1;260;"Talle"
1677;57371931;8.81667;52.0833;220;"Hollenstein"
1679;57381120;8.61667;52.4167;40;"Espelkamp"
1684;57385160;8.66667;52.2667;100;"Hüllhorst"
1687;57387180;8.5;52.3;65;"Preußisch Oldendorf"
1688;57388140;8.61667;52.4333;54;"Rahden"
1690;57391110;8.91667;52.3;50;"Minden"
1692;57393140;8.75;52.3333;55;"Hille"
1693;57394160;9.03333;52.2333;90;"Kleinenbremen"
1697;57396170;8.73333;52.25;100;"Wulferdingsen"
1701;57401120;8.75;51.7167;130;"Paderborn (PH)"
1703;57403110;8.56667;51.7667;100;"Delbrück (PH)"
1706;57404140;8.73333;51.65;150;"Kirchborchen"
1707;57404160;8.7;51.6833;130;"Wewer"
1708;57405110;8.68333;51.7333;105;"Elsen"
1709;57405130;8.66667;51.7667;100;"Paderborn-Sande (PH)"
1710;57405140;8.71667;51.7333;100;"Schloß Neuhaus"
1712;57412110;9.25;51.5833;200;"Borgentreich"
1713;57412130;9.3;51.5833;230;"Bühne"
1718;57414110;9.03333;51.5833;270;"Borlinghausen"
1719;57414190;9.13333;51.6;210;"Peckelsheim"
1721;57415230;9.03333;51.5333;210;"Scherfede"
1722;57415240;9.11667;51.45;170;"Welda"
1723;57421110;8.38333;51.9167;75;"Gütersloh"
1725;57423120;8.26667;51.8833;70;"Herzebrock"
1727;57426110;8.55;51.8667;80;"Bornholte"
1728;57426120;8.6;51.9;110;"Schloß Holte-Stukenbrock"
1729;57426130;8.5;51.85;90;"Österwiehe"
1730;57426140;8.56667;51.9167;110;"Bielefeld-Senne (Ph)"
1735;58311121;7.85;51.2167;250;"Plettenberg-Ohle"
1737;58311140;7.75;51.1667;420;"Herscheid/Westf."
1739;58312111;7.45;51.2;380;"Schwenke"
1742;58314121;7.58333;51.2;310;"Ahelle"
1743;58315110;7.63333;51.1;420;"Meinerzhagen (PH)"
1744;58315120;7.75;51.1167;430;"Valbert"
1746;58321110;8.06667;51.4;200;"Arnsberg/Westf."
1747;58322140;7.86667;51.3333;240;"Balve"
1749;58323190;8.15;51.3833;240;"Oeventrop"
1752;58324210;7.95;51.35;350;"Langscheid"
1754;58325130;8.03333;51.3;270;"Endorf"
1755;58325160;8;51.3333;280;"Sundern"
1756;58325170;8.06667;51.3167;340;"Westenfeld"
1758;58326170;8.35;51.45;320;"Warstein"
1759;58331110;8.58333;51.4;460;"Brilon"
1760;58331130;8.53333;51.2;670;"Winterberg"
1761;58332170;8.55;51.3333;420;"Elleringhausen"
1762;58332230;8.5;51.3667;340;"Olsberg"
1765;58333120;8.63333;51.1167;400;"Hallenberg (PH)"
1768;58334160;8.7;51.2;410;"Medebach"
1771;58336110;8.46667;51.2;780;"Kahler Asten"
1773;58337110;8.61667;51.45;380;"Alme"
1775;58337150;8.66667;51.3833;380;"Messinghausen"
1776;58351120;7.61667;51.3667;150;"Letmathe"
1777;58351130;7.78333;51.4333;160;"Menden"
1780;58353170;7.71667;51.3333;370;"Kesbern"
1782;58361120;8.35;51.6667;75;"Lippstadt"
1786;58363110;8.23333;51.65;70;"Benninghausen"
1787;58363160;8.33333;51.6167;100;"Erwitte"
1788;58364160;8.43333;51.45;400;"Kallenhardt"
1789;58364250;8.43333;51.4833;370;"Rüthen (PH)"
1790;58372110;8.33333;51.35;360;"Eversberg"
1792;58372170;8.38333;51.3667;290;"Velmede"
1794;58373110;8.16667;51.25;320;"Eslohe/Sauerland"
1797;58375110;8.21667;51.3333;300;"Calle"
1798;58375130;8.3;51.3333;260;"Meschede (Beob.-Stelle 1)"
1799;58375131;8.28333;51.35;260;"Meschede (Beob.-Stelle 2)"
1802;58376132;8.43333;51.1833;590;"Nordenau"
1803;58376140;8.28333;51.15;380;"Schmallenberg"
1805;58377110;8.11667;51.1833;350;"Oedingen"
1806;58377131;7.96667;51.2;260;"Lenhausen"
1808;58381110;7.91667;51.1333;260;"Attendorn (PH)"
1810;58382111;7.86667;51.1;270;"Neu-Listernohl"
1811;58382121;7.98333;51.1333;300;"Niederhelden"
1813;58383141;8;51.05;400;"Welschen-Ennest"
1814;58384120;7.78333;51.0167;340;"Drolshagen"
1815;58385110;8.15;51.0333;410;"Kirchhundem-Heinsberg"
1816;58385121;8.06667;51.1;280;"Lennestadt-Theten"
1818;58391110;8.11667;50.9833;400;"Hilchenbach/Siegerl."
1819;58391130;8.03333;50.9;260;"Hüttental"
1820;58391140;8.03333;50.8667;240;"Siegen (PH)"
1821;58392120;8.08333;50.75;380;"Burbach"
1822;58392180;8.15;50.7167;350;"Niederdresselndorf"
1826;58394210;7.98333;51.0167;330;"Littfeld"
1827;58395160;7.86667;50.9;320;"Freudenberg/Westf."
1828;58396110;8.1;50.9667;310;"Allenbach"
1831;58397250;8.16667;50.8833;320;"Grissenbach"
1832;58397360;8.1;50.9167;350;"Obernetphen"
1838;58403190;7.98333;51.5;220;"Niederense"
1839;58404170;8.05;51.5;200;"Günne"
1840;58404190;8.13333;51.5;220;"Körbecke"
1843;58406220;8.1;51.6333;75;"Oestinghausen"
1846;58421110;8.4;51.05;420;"Berleburg, Bad (Ph)"
1847;58421120;8.41667;50.9333;320;"Laasphe, Bad (PH)"
1850;58422290;8.46667;50.9833;460;"Richstein"
1851;58422360;8.36667;51;520;"Weidenhausen"
1852;58422410;8.5;51.1;530;"Wunderthausen"
1854;58424190;8.36667;50.9167;370;"Herbertshausen"
1855;58424240;8.45;50.9167;310;"Niederlaasphe"
1860;59130001;7.53333;51.5;120;"Dortmund-Schüren"
1862;59130003;7.36667;51.55;80;"Dortmund-Westerfilde"
1864;59140000;7.43333;51.35;160;"Hagen-Haspe"
1865;59140001;7.5;51.35;180;"Hagen-Emst"
1869;59190000;7.48333;51.65;80;"Lünen-Alstedde"
1871;59230000;7.36667;51.4667;140;"Witten-Stockum (PH)"
1872;59341110;7.36667;51.3;220;"Ennepetal"
1874;59341130;7.18333;51.4;60;"Hattingen/Ruhr"
1876;59341150;7.43333;51.4;120;"Herdecke"
1877;59341160;7.3;51.2833;240;"Schwelm"
1879;59342140;7.25;51.3667;160;"Sprockhövel"
1880;59343110;7.48333;51.2667;370;"Breckerfeld"
1882;59345110;7.11667;51.4167;100;"Altendorf (PH)"
1884;59355130;7.53333;51.45;140;"Dortmund-Holzen"
1885;59355150;7.58333;51.4333;135;"Villigst"
1886;59355170;7.53333;51.4167;110;"Westhofen"
1887;59411110;7.66667;51.5833;60;"Kamen"
1888;59411120;7.68333;51.5333;100;"Unna"
1889;59411150;7.76667;51.6;100;"Bönen"
1892;59414190;7.88333;51.5833;85;"Hilbeck"
1893;59414221;7.85;51.5833;85;"Hamm (Gut Kump)"
1894;59414270;7.93333;51.6333;70;"Hamm-Süddinker"
1899;61120000;8.66667;50.5833;160;"Gießen-Wieseck"
